Event(uint),MsgID(hex),Time(uint),X(int),Y(int),MouseData(hex)
99,200,517725968,25,1063,0
100,200,517726140,25,1063,0
101,200,517726453,25,1063,0
102,200,517726468,25,1062,0
103,200,517726500,26,1062,0
104,200,517726515,26,1062,0
105,200,517726546,27,1061,0
107,200,517726578,28,1060,0
106,200,517726578,28,1060,0
108,200,517726593,28,1059,0
110,200,517726609,30,1058,0
109,200,517726609,29,1059,0
111,200,517726625,30,1057,0
112,200,517726640,31,1057,0
113,200,517726656,32,1056,0
114,200,517726718,33,1056,0
115,200,517726781,33,1055,0
116,200,517726796,33,1055,0
117,200,517726812,34,1054,0
118,200,517726828,35,1054,0
120,200,517726843,45,1044,0
119,200,517726843,37,1052,0
121,200,517726859,62,1032,0
122,200,517726859,73,1021,0
123,200,517726875,88,1007,0
125,200,517726890,117,984,0
124,200,517726890,103,996,0
126,200,517726906,145,962,0
128,200,517726921,205,917,0
127,200,517726921,177,939,0
129,200,517726937,238,896,0
130,200,517726953,251,888,0
131,200,517726953,263,879,0
132,200,517726968,274,871,0
134,200,517726984,290,861,0
133,200,517726984,283,866,0
135,200,517727000,295,857,0
137,200,517727015,304,850,0
136,200,517727015,301,853,0
138,200,517727031,308,847,0
139,200,517727046,312,844,0
